time	nose_x	nose_y	r_shoulder_x	r_shoulder_y	l_shoulder_x	l_shooulder_t	cursor_x	cursor_y	block	repetition	target	trial	state	comeback	is_blind	at_home	count_mouse	score
3456.934500000003	0.0	0.0	0.0	0.0	0.0	0.0	1199.9999999999827	649.9999999999845	1	1	0	1	0	1	0	1	0	0
3492.0394000000015	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000273	650.0000000000102	1	1	0	1	0	1	0	1	0	0
3525.606700000004	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000437	650.0000000000198	1	1	0	1	0	1	0	1	0	0
3559.618800000004	0.0	0.0	0.0	0.0	0.0	0.0	1200.000000000056	650.000000000027	1	1	0	1	0	1	0	1	0	0
3593.635900000001	0.0	0.0	0.0	0.0	0.0	0.0	1200.00000000007	650.0000000000346	1	1	0	1	0	1	0	1	0	0
3628.0731000000014	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000728	650.0000000000356	1	1	0	1	0	1	0	1	0	0
3663.3003000000026	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000732	650.0000000000351	1	1	0	1	0	1	0	1	0	0
3697.708900000005	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000691	650.0000000000314	1	1	0	1	0	1	0	1	0	0
3731.7206000000006	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000655	650.0000000000286	1	1	0	1	0	1	0	1	0	0
3765.2014000000054	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000612	650.0000000000257	1	1	0	1	0	1	0	1	0	0
3799.160300000003	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000514	650.0000000000193	1	1	0	1	0	1	0	1	0	0
3833.205900000001	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000468	650.0000000000164	1	1	0	1	0	1	0	1	0	0
3867.3407000000007	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000432	650.0000000000138	1	1	0	1	0	1	0	1	0	0
3901.9023000000016	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000387	650.0000000000098	1	1	0	1	0	1	0	1	0	0
3936.522300000004	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000377	650.0000000000082	1	1	0	1	0	1	0	1	0	0
3970.654800000004	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000377	650.000000000007	1	1	0	1	0	1	0	1	0	0
4005.698700000001	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000387	650.000000000006	1	1	0	1	0	1	0	1	0	0
4040.1600000000035	0.0	0.0	0.0	0.0	0.0	0.0	1200.000000000039	650.000000000006	1	1	0	1	0	1	0	1	0	0
4073.3654000000024	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000396	650.0000000000064	1	1	0	1	0	1	0	1	0	0
4107.335200000001	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000405	650.000000000008	1	1	0	1	0	1	0	1	0	0
4141.361400000002	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000412	650.0000000000089	1	1	0	1	0	1	0	1	0	0
4176.369400000003	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000418	650.0000000000097	1	1	0	1	0	1	0	1	0	0
4210.394400000005	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000437	650.0000000000106	1	1	0	1	0	1	0	1	0	0
4244.573900000003	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000443	650.0000000000108	1	1	0	1	0	1	0	1	0	0
4278.797600000005	0.0	0.0	0.0	0.0	0.0	0.0	1200.000000000045	650.0000000000111	1	1	0	1	0	1	0	1	0	0
4312.791700000002	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000473	650.0000000000115	1	1	0	1	0	1	0	1	0	0
4346.919200000004	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000487	650.0000000000115	1	1	0	1	0	1	0	1	0	0
4380.881500000003	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000514	650.0000000000111	1	1	0	1	0	1	0	1	0	0
4415.0291	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000525	650.0000000000107	1	1	0	1	0	1	0	1	0	0
4448.9761	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000534	650.00000000001	1	1	0	1	0	1	0	1	0	0
4482.990900000004	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000541	650.0000000000094	1	1	0	1	0	1	0	1	0	0
4517.0861	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000546	650.000000000009	1	1	0	1	0	1	0	1	0	0
4551.056100000002	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000541	650.0000000000091	1	1	0	1	0	1	0	1	0	0
4584.188000000002	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000534	650.0000000000093	1	1	0	1	0	1	0	1	0	0
4618.444900000002	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000514	650.0000000000098	1	1	0	1	0	1	0	1	0	0
4652.544900000001	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000505	650.0000000000099	1	1	0	1	0	1	0	1	0	0
4686.7955	0.0	0.0	0.0	0.0	0.0	0.0	1200.00000000005	650.00000000001	1	1	0	1	0	1	0	1	0	0
4721.0962	0.0	0.0	0.0	0.0	0.0	0.0	1200.000000000049	650.0000000000105	1	1	0	1	0	1	0	1	0	0
4755.538500000002	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000484	650.0000000000108	1	1	0	1	0	1	0	1	0	0
4789.823700000001	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000477	650.0000000000114	1	1	0	1	0	1	0	1	0	0
